year,countyfips,statefips,hel8,wcount,pfuel,lnp,pgt,bt,till,gt
2016,1081,1,0,2,1.9437709,*,*,*,*,*
2016,1047,1,0,2,1.9437709,*,*,*,*,*
2016,1051,1,0,2,1.9437709,*,*,*,*,*
2016,1003,1,0,2,1.9437709,*,*,*,*,*
2016,1003,1,0,2,1.9437709,*,*,*,*,*
2016,1131,1,1,2,1.9437709,*,*,*,*,*
2016,1053,1,0,2,1.9437709,*,*,*,*,*
2016,1003,1,0,2,1.9437709,*,*,*,*,*
2016,1035,1,0,2,1.9437709,*,*,*,*,*
2016,1053,1,0,2,1.9437709,*,*,*,*,*
2016,1061,1,0,2,1.9437709,*,*,*,*,*
2016,1031,1,0,2,1.9437709,*,*,*,*,*
2016,1069,1,0,2,1.9437709,*,*,*,*,*
2016,1069,1,0,2,1.9437709,*,*,*,*,*
2016,1031,1,0,2,1.9437709,*,*,*,*,*
2016,1061,1,0,2,1.9437709,*,*,*,*,*
2016,5087,5,0,7,1.9437709,*,*,*,*,*
2016,5049,5,1,7,1.9437709,*,*,*,*,*
2016,5065,5,0,7,1.9437709,*,*,*,*,*
2016,5063,5,0,7,1.9437709,*,*,*,*,*
2016,5075,5,0,7,1.9437709,*,*,*,*,*
2016,5075,5,0,7,1.9437709,*,*,*,*,*
2016,5063,5,0,7,1.9437709,*,*,*,*,*
2016,5067,5,0,7,1.9437709,*,*,*,*,*
2016,5021,5,0,7,1.9437709,*,*,*,*,*
2016,5031,5,0,7,1.9437709,*,*,*,*,*
2016,5093,5,0,7,1.9437709,*,*,*,*,*
2016,5031,5,0,7,1.9437709,*,*,*,*,*
2016,5093,5,0,7,1.9437709,*,*,*,*,*
2016,5067,5,0,7,1.9437709,*,*,*,*,*
2016,5111,5,0,7,1.9437709,*,*,*,*,*
2016,5055,5,0,7,1.9437709,*,*,*,*,*
2016,5145,5,0,7,1.9437709,*,*,*,*,*
2016,5031,5,0,7,1.9437709,*,*,*,*,*
2016,5001,5,0,7,1.9437709,*,*,*,*,*
2016,5001,5,0,7,1.9437709,*,*,*,*,*
2016,5035,5,0,7,1.9437709,*,*,*,*,*
2016,5095,5,0,7,1.9437709,*,*,*,*,*
2016,5095,5,0,7,1.9437709,*,*,*,*,*
2016,5147,5,0,7,1.9437709,*,*,*,*,*
2016,5035,5,0,7,1.9437709,*,*,*,*,*
2016,5001,5,0,7,1.9437709,*,*,*,*,*
2016,5001,5,0,7,1.9437709,*,*,*,*,*
2016,5035,5,0,7,1.9437709,*,*,*,*,*
2016,5001,5,0,7,1.9437709,*,*,*,*,*
2016,5037,5,0,7,1.9437709,*,*,*,*,*
2016,5085,5,0,7,1.9437709,*,*,*,*,*
2016,5037,5,0,7,1.9437709,*,*,*,*,*
2016,5117,5,0,7,1.9437709,*,*,*,*,*
2016,5035,5,0,7,1.9437709,*,*,*,*,*
2016,5035,5,0,7,1.9437709,*,*,*,*,*
2016,5073,5,0,7,1.9437709,*,*,*,*,*
2016,5073,5,0,7,1.9437709,*,*,*,*,*
2016,5019,5,0,7,1.9437709,*,*,*,*,*
2016,5003,5,0,7,1.9437709,*,*,*,*,*
2016,5041,5,0,7,1.9437709,*,*,*,*,*
2016,5069,5,0,7,1.9437709,*,*,*,*,*
2016,5079,5,0,7,1.9437709,*,*,*,*,*
2016,5017,5,0,7,1.9437709,*,*,*,*,*
2016,6011,6,0,10,2.2649403,*,*,*,*,*
2016,6107,6,0,10,2.2649403,*,*,*,*,*
2016,6099,6,0,10,2.2649403,*,*,*,*,*
2016,6047,6,0,10,2.2649403,*,*,*,*,*
2016,6107,6,0,10,2.2649403,*,*,*,*,*
2016,6107,6,0,10,2.2649403,*,*,*,*,*
2016,6031,6,0,10,2.2649403,*,*,*,*,*
2016,6031,6,0,10,2.2649403,*,*,*,*,*
2016,6077,6,0,10,2.2649403,*,*,*,*,*
2016,6047,6,0,10,2.2649403,*,*,*,*,*
2016,6077,6,0,10,2.2649403,*,*,*,*,*
2016,6047,6,0,10,2.2649403,*,*,*,*,*
2016,6019,6,0,10,2.2649403,*,*,*,*,*
2016,6077,6,0,10,2.2649403,*,*,*,*,*
2016,6107,6,0,10,2.2649403,*,*,*,*,*
2016,6065,6,1,10,2.2649403,*,*,*,*,*
2016,8123,8,1,-1,2.0542927,*,*,*,*,*
2016,8115,8,1,-1,2.0542927,*,*,*,*,*
2016,8115,8,1,-1,2.0542927,*,*,*,*,*
2016,8087,8,1,-1,2.0542927,*,*,*,*,*
2016,8123,8,1,-1,2.0542927,*,*,*,*,*
2016,8123,8,1,-1,2.0542927,*,*,*,*,*
2016,8123,8,1,-1,2.0542927,*,*,*,*,*
2016,8115,8,1,-1,2.0542927,*,*,*,*,*
2016,8123,8,1,-1,2.0542927,*,*,*,*,*
2016,8075,8,1,-1,2.0542927,*,*,*,*,*
2016,8123,8,1,-1,2.0542927,*,*,*,*,*
2016,8087,8,1,-1,2.0542927,*,*,*,*,*
2016,8123,8,1,-1,2.0542927,*,*,*,*,*
2016,8075,8,1,-1,2.0542927,*,*,*,*,*
2016,8123,8,1,-1,2.0542927,*,*,*,*,*
2016,8075,8,1,-1,2.0542927,*,*,*,*,*
2016,8069,8,1,-1,2.0542927,*,*,*,*,*
2016,8075,8,1,-1,2.0542927,*,*,*,*,*
2016,8123,8,1,-1,2.0542927,*,*,*,*,*
2016,8115,8,1,-1,2.0542927,*,*,*,*,*
2016,8075,8,1,-1,2.0542927,*,*,*,*,*
2016,8075,8,1,-1,2.0542927,*,*,*,*,*
2016,8095,8,1,-1,2.0542927,*,*,*,*,*
2016,8095,8,1,-1,2.0542927,*,*,*,*,*
2016,8095,8,1,-1,2.0542927,*,*,*,*,*
2016,8125,8,1,-1,2.0542927,*,*,*,*,*
2016,8073,8,1,-1,2.0542927,*,*,*,*,*
2016,8095,8,1,-1,2.0542927,*,*,*,*,*
2016,8121,8,1,-1,2.0542927,*,*,*,*,*
2016,8095,8,1,-1,2.0542927,*,*,*,*,*
2016,8095,8,1,-1,2.0542927,*,*,*,*,*
2016,8121,8,1,-1,2.0542927,*,*,*,*,*
2016,8073,8,1,-1,2.0542927,*,*,*,*,*
2016,8095,8,1,-1,2.0542927,*,*,*,*,*
2016,8001,8,1,-1,2.0542927,*,*,*,*,*
2016,8095,8,1,-1,2.0542927,*,*,*,*,*
2016,8121,8,1,-1,2.0542927,*,*,*,*,*
2016,8073,8,1,-1,2.0542927,*,*,*,*,*
2016,8095,8,1,-1,2.0542927,*,*,*,*,*
2016,8095,8,1,-1,2.0542927,*,*,*,*,*
2016,8095,8,1,-1,2.0542927,*,*,*,*,*
2016,8125,8,1,-1,2.0542927,*,*,*,*,*
2016,8121,8,1,-1,2.0542927,*,*,*,*,*
2016,8085,8,0,-1,2.0542927,*,*,*,*,*
2016,8085,8,0,-1,2.0542927,*,*,*,*,*
2016,8029,8,1,-1,2.0542927,*,*,*,*,*
2016,8085,8,0,-1,2.0542927,*,*,*,*,*
2016,8085,8,0,-1,2.0542927,*,*,*,*,*
2016,8085,8,0,-1,2.0542927,*,*,*,*,*
2016,8033,8,0,-1,2.0542927,*,*,*,*,*
2016,8021,8,1,-1,2.0542927,*,*,*,*,*
2016,8011,8,1,-1,2.0542927,*,*,*,*,*
2016,8009,8,1,-1,2.0542927,*,*,*,*,*
2016,8099,8,1,-1,2.0542927,*,*,*,*,*
2016,8099,8,1,-1,2.0542927,*,*,*,*,*
2016,8009,8,1,-1,2.0542927,*,*,*,*,*
2016,8099,8,1,-1,2.0542927,*,*,*,*,*
2016,10003,10,0,2,2.1088977,*,*,*,*,*
2016,10005,10,0,2,2.1088977,*,*,*,*,*
2016,10005,10,0,2,2.1088977,*,*,*,*,*
2016,10005,10,0,2,2.1088977,*,*,*,*,*
2016,10005,10,0,2,2.1088977,*,*,*,*,*
2016,13129,13,1,1,2.1088977,*,*,*,*,*
2016,13055,13,1,1,2.1088977,*,*,*,*,*
2016,13139,13,1,1,2.1088977,*,*,*,*,*
2016,13187,13,1,1,2.1088977,*,*,*,*,*
2016,13011,13,1,1,2.1088977,*,*,*,*,*
2016,13193,13,0,1,2.1088977,*,*,*,*,*
2016,13193,13,0,1,2.1088977,*,*,*,*,*
2016,13303,13,0,1,2.1088977,*,*,*,*,*
2016,13175,13,0,1,2.1088977,*,*,*,*,*
2016,13251,13,0,1,2.1088977,*,*,*,*,*
2016,13033,13,0,1,2.1088977,*,*,*,*,*
2016,13251,13,0,1,2.1088977,*,*,*,*,*
2016,13205,13,0,1,2.1088977,*,*,*,*,*
2016,13205,13,0,1,2.1088977,*,*,*,*,*
2016,13287,13,0,1,2.1088977,*,*,*,*,*
2016,13093,13,0,1,2.1088977,*,*,*,*,*
2016,13019,13,0,1,2.1088977,*,*,*,*,*
2016,13003,13,0,1,2.1088977,*,*,*,*,*
2016,13321,13,0,1,2.1088977,*,*,*,*,*
2016,13019,13,0,1,2.1088977,*,*,*,*,*
2016,13277,13,0,1,2.1088977,*,*,*,*,*
2016,13027,13,0,1,2.1088977,*,*,*,*,*
2016,13267,13,0,1,2.1088977,*,*,*,*,*
2016,16045,16,0,-1,2.0542927,*,*,*,*,*
2016,16027,16,0,-1,2.0542927,*,*,*,*,*
2016,16045,16,0,-1,2.0542927,*,*,*,*,*
2016,16075,16,0,-1,2.0542927,*,*,*,*,*
2016,16073,16,1,-1,2.0542927,*,*,*,*,*
2016,16027,16,0,-1,2.0542927,*,*,*,*,*
2016,16027,16,0,-1,2.0542927,*,*,*,*,*
2016,16087,16,0,-1,2.0542927,*,*,*,*,*
2016,16073,16,1,-1,2.0542927,*,*,*,*,*
2016,16073,16,1,-1,2.0542927,*,*,*,*,*
2016,16083,16,1,-1,2.0542927,*,*,*,*,*
2016,16031,16,1,-1,2.0542927,*,*,*,*,*
2016,16047,16,1,-1,2.0542927,*,*,*,*,*
2016,16053,16,1,-1,2.0542927,*,*,*,*,*
2016,16053,16,1,-1,2.0542927,*,*,*,*,*
2016,16083,16,1,-1,2.0542927,*,*,*,*,*
2016,16083,16,1,-1,2.0542927,*,*,*,*,*
2016,16047,16,1,-1,2.0542927,*,*,*,*,*
2016,16031,16,1,-1,2.0542927,*,*,*,*,*
2016,16011,16,1,-1,2.0542927,*,*,*,*,*
2016,16011,16,1,-1,2.0542927,*,*,*,*,*
2016,16077,16,1,-1,2.0542927,*,*,*,*,*
2016,16011,16,1,-1,2.0542927,*,*,*,*,*
2016,16051,16,1,-1,2.0542927,*,*,*,*,*
2016,16011,16,1,-1,2.0542927,*,*,*,*,*
2016,16023,16,0,-1,2.0542927,*,*,*,*,*
2016,17131,17,1,-5,2.0375378,*,*,*,*,*
2016,17141,17,0,-5,2.0375378,*,*,*,*,*
2016,17103,17,0,-5,2.0375378,*,*,*,*,*
2016,17015,17,1,-5,2.0375378,*,*,*,*,*
2016,17141,17,0,-5,2.0375378,*,*,*,*,*
2016,17011,17,0,-5,2.0375378,*,*,*,*,*
2016,17073,17,1,-5,2.0375378,*,*,*,*,*
2016,17195,17,0,-5,2.0375378,*,*,*,*,*
2016,17141,17,0,-5,2.0375378,*,*,*,*,*
2016,17195,17,0,-5,2.0375378,*,*,*,*,*
2016,17195,17,0,-5,2.0375378,*,*,*,*,*
2016,17177,17,1,-5,2.0375378,*,*,*,*,*
2016,17085,17,1,-5,2.0375378,*,*,*,*,*
2016,17103,17,0,-5,2.0375378,*,*,*,*,*
2016,17141,17,0,-5,2.0375378,*,*,*,*,*
2016,17085,17,1,-5,2.0375378,*,*,*,*,*
2016,17141,17,0,-5,2.0375378,*,*,*,*,*
2016,17011,17,0,-5,2.0375378,*,*,*,*,*
2016,17011,17,0,-5,2.0375378,*,*,*,*,*
2016,17015,17,1,-5,2.0375378,*,*,*,*,*
2016,17103,17,0,-5,2.0375378,*,*,*,*,*
2016,17103,17,0,-5,2.0375378,*,*,*,*,*
2016,17011,17,0,-5,2.0375378,*,*,*,*,*
2016,17015,17,1,-5,2.0375378,*,*,*,*,*
2016,17015,17,1,-5,2.0375378,*,*,*,*,*
2016,17103,17,0,-5,2.0375378,*,*,*,*,*
2016,17085,17,1,-5,2.0375378,*,*,*,*,*
2016,17177,17,1,-5,2.0375378,*,*,*,*,*
2016,17011,17,0,-5,2.0375378,*,*,*,*,*
2016,17195,17,0,-5,2.0375378,*,*,*,*,*
2016,17177,17,1,-5,2.0375378,*,*,*,*,*
2016,17073,17,1,-5,2.0375378,*,*,*,*,*
2016,17085,17,1,-5,2.0375378,*,*,*,*,*
2016,17195,17,0,-5,2.0375378,*,*,*,*,*
2016,17073,17,1,-5,2.0375378,*,*,*,*,*
2016,17195,17,0,-5,2.0375378,*,*,*,*,*
2016,17073,17,1,-5,2.0375378,*,*,*,*,*
2016,17195,17,0,-5,2.0375378,*,*,*,*,*
2016,17195,17,0,-5,2.0375378,*,*,*,*,*
2016,17073,17,1,-5,2.0375378,*,*,*,*,*
2016,17073,17,1,-5,2.0375378,*,*,*,*,*
2016,17073,17,1,-5,2.0375378,*,*,*,*,*
2016,17015,17,1,-5,2.0375378,*,*,*,*,*
2016,17085,17,1,-5,2.0375378,*,*,*,*,*
2016,17141,17,0,-5,2.0375378,*,*,*,*,*
2016,17141,17,0,-5,2.0375378,*,*,*,*,*
2016,17011,17,0,-5,2.0375378,*,*,*,*,*
2016,17073,17,1,-5,2.0375378,*,*,*,*,*
2016,17195,17,0,-5,2.0375378,*,*,*,*,*
2016,17073,17,1,-5,2.0375378,*,*,*,*,*
2016,17141,17,0,-5,2.0375378,*,*,*,*,*
2016,17085,17,1,-5,2.0375378,*,*,*,*,*
2016,17103,17,0,-5,2.0375378,*,*,*,*,*
2016,17085,17,1,-5,2.0375378,*,*,*,*,*
2016,17177,17,1,-5,2.0375378,*,*,*,*,*
2016,17141,17,0,-5,2.0375378,*,*,*,*,*
2016,17103,17,0,-5,2.0375378,*,*,*,*,*
2016,17099,17,0,-5,2.0375378,*,*,*,*,*
2016,17043,17,0,-5,2.0375378,*,*,*,*,*
2016,17099,17,0,-5,2.0375378,*,*,*,*,*
2016,17111,17,0,-5,2.0375378,*,*,*,*,*
2016,17099,17,0,-5,2.0375378,*,*,*,*,*
2016,17099,17,0,-5,2.0375378,*,*,*,*,*
2016,17037,17,0,-5,2.0375378,*,*,*,*,*
2016,17037,17,0,-5,2.0375378,*,*,*,*,*
2016,17089,17,0,-5,2.0375378,*,*,*,*,*
2016,17197,17,0,-5,2.0375378,*,*,*,*,*
2016,17063,17,0,-5,2.0375378,*,*,*,*,*
2016,17089,17,0,-5,2.0375378,*,*,*,*,*
2016,17099,17,0,-5,2.0375378,*,*,*,*,*
2016,17043,17,0,-5,2.0375378,*,*,*,*,*
2016,17063,17,0,-5,2.0375378,*,*,*,*,*
2016,17111,17,0,-5,2.0375378,*,*,*,*,*
2016,17111,17,0,-5,2.0375378,*,*,*,*,*
2016,17007,17,0,-5,2.0375378,*,*,*,*,*
2016,17037,17,0,-5,2.0375378,*,*,*,*,*
2016,17099,17,0,-5,2.0375378,*,*,*,*,*
2016,17037,17,0,-5,2.0375378,*,*,*,*,*
2016,17187,17,0,-5,2.0375378,*,*,*,*,*
2016,17067,17,0,-5,2.0375378,*,*,*,*,*
2016,17187,17,0,-5,2.0375378,*,*,*,*,*
2016,17095,17,0,-5,2.0375378,*,*,*,*,*
2016,17009,17,1,-5,2.0375378,*,*,*,*,*
2016,17109,17,0,-5,2.0375378,*,*,*,*,*
2016,17109,17,0,-5,2.0375378,*,*,*,*,*
2016,17057,17,0,-5,2.0375378,*,*,*,*,*
2016,17095,17,0,-5,2.0375378,*,*,*,*,*
2016,17057,17,0,-5,2.0375378,*,*,*,*,*
2016,17001,17,1,-5,2.0375378,*,*,*,*,*
2016,17067,17,0,-5,2.0375378,*,*,*,*,*
2016,17169,17,0,-5,2.0375378,*,*,*,*,*
2016,17187,17,0,-5,2.0375378,*,*,*,*,*
2016,17057,17,0,-5,2.0375378,*,*,*,*,*
2016,17001,17,1,-5,2.0375378,*,*,*,*,*
2016,17001,17,1,-5,2.0375378,*,*,*,*,*
2016,17187,17,0,-5,2.0375378,*,*,*,*,*
2016,17109,17,0,-5,2.0375378,*,*,*,*,*
2016,17169,17,0,-5,2.0375378,*,*,*,*,*
2016,17095,17,0,-5,2.0375378,*,*,*,*,*
2016,17001,17,1,-5,2.0375378,*,*,*,*,*
2016,17187,17,0,-5,2.0375378,*,*,*,*,*
2016,17067,17,0,-5,2.0375378,*,*,*,*,*
2016,17187,17,0,-5,2.0375378,*,*,*,*,*
2016,17169,17,0,-5,2.0375378,*,*,*,*,*
2016,17187,17,0,-5,2.0375378,*,*,*,*,*
2016,17095,17,0,-5,2.0375378,*,*,*,*,*
2016,17169,17,0,-5,2.0375378,*,*,*,*,*
2016,17169,17,0,-5,2.0375378,*,*,*,*,*
2016,17001,17,1,-5,2.0375378,*,*,*,*,*
2016,17057,17,0,-5,2.0375378,*,*,*,*,*
2016,17179,17,0,-5,2.0375378,*,*,*,*,*
2016,17125,17,0,-5,2.0375378,*,*,*,*,*
2016,17107,17,0,-5,2.0375378,*,*,*,*,*
2016,17129,17,0,-5,2.0375378,*,*,*,*,*
2016,17125,17,0,-5,2.0375378,*,*,*,*,*
2016,17179,17,0,-5,2.0375378,*,*,*,*,*
2016,17143,17,0,-5,2.0375378,*,*,*,*,*
2016,17143,17,0,-5,2.0375378,*,*,*,*,*
2016,17143,17,0,-5,2.0375378,*,*,*,*,*
2016,17143,17,0,-5,2.0375378,*,*,*,*,*
2016,17107,17,0,-5,2.0375378,*,*,*,*,*
2016,17115,17,0,-5,2.0375378,*,*,*,*,*
2016,17113,17,0,-5,2.0375378,*,*,*,*,*
2016,17115,17,0,-5,2.0375378,*,*,*,*,*
2016,17113,17,0,-5,2.0375378,*,*,*,*,*
2016,17107,17,0,-5,2.0375378,*,*,*,*,*
2016,17175,17,0,-5,2.0375378,*,*,*,*,*
2016,17107,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17175,17,0,-5,2.0375378,*,*,*,*,*
2016,17129,17,0,-5,2.0375378,*,*,*,*,*
2016,17125,17,0,-5,2.0375378,*,*,*,*,*
2016,17125,17,0,-5,2.0375378,*,*,*,*,*
2016,17113,17,0,-5,2.0375378,*,*,*,*,*
2016,17125,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17179,17,0,-5,2.0375378,*,*,*,*,*
2016,17113,17,0,-5,2.0375378,*,*,*,*,*
2016,17113,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17107,17,0,-5,2.0375378,*,*,*,*,*
2016,17129,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17107,17,0,-5,2.0375378,*,*,*,*,*
2016,17143,17,0,-5,2.0375378,*,*,*,*,*
2016,17039,17,0,-5,2.0375378,*,*,*,*,*
2016,17113,17,0,-5,2.0375378,*,*,*,*,*
2016,17107,17,0,-5,2.0375378,*,*,*,*,*
2016,17125,17,0,-5,2.0375378,*,*,*,*,*
2016,17125,17,0,-5,2.0375378,*,*,*,*,*
2016,17179,17,0,-5,2.0375378,*,*,*,*,*
2016,17115,17,0,-5,2.0375378,*,*,*,*,*
2016,17107,17,0,-5,2.0375378,*,*,*,*,*
2016,17115,17,0,-5,2.0375378,*,*,*,*,*
2016,17123,17,0,-5,2.0375378,*,*,*,*,*
2016,17123,17,0,-5,2.0375378,*,*,*,*,*
2016,17107,17,0,-5,2.0375378,*,*,*,*,*
2016,17039,17,0,-5,2.0375378,*,*,*,*,*
2016,17039,17,0,-5,2.0375378,*,*,*,*,*
2016,17143,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17123,17,0,-5,2.0375378,*,*,*,*,*
2016,17179,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17113,17,0,-5,2.0375378,*,*,*,*,*
2016,17115,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17125,17,0,-5,2.0375378,*,*,*,*,*
2016,17129,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17175,17,0,-5,2.0375378,*,*,*,*,*
2016,17039,17,0,-5,2.0375378,*,*,*,*,*
2016,17115,17,0,-5,2.0375378,*,*,*,*,*
2016,17179,17,0,-5,2.0375378,*,*,*,*,*
2016,17175,17,0,-5,2.0375378,*,*,*,*,*
2016,17039,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17113,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17175,17,0,-5,2.0375378,*,*,*,*,*
2016,17123,17,0,-5,2.0375378,*,*,*,*,*
2016,17143,17,0,-5,2.0375378,*,*,*,*,*
2016,17179,17,0,-5,2.0375378,*,*,*,*,*
2016,17113,17,0,-5,2.0375378,*,*,*,*,*
2016,17179,17,0,-5,2.0375378,*,*,*,*,*
2016,17179,17,0,-5,2.0375378,*,*,*,*,*
2016,17125,17,0,-5,2.0375378,*,*,*,*,*
2016,17203,17,0,-5,2.0375378,*,*,*,*,*
2016,17075,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17147,17,0,-5,2.0375378,*,*,*,*,*
2016,17091,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17075,17,0,-5,2.0375378,*,*,*,*,*
2016,17075,17,0,-5,2.0375378,*,*,*,*,*
2016,17091,17,0,-5,2.0375378,*,*,*,*,*
2016,17053,17,0,-5,2.0375378,*,*,*,*,*
2016,17019,17,0,-5,2.0375378,*,*,*,*,*
2016,17019,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17075,17,0,-5,2.0375378,*,*,*,*,*
2016,17183,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17053,17,0,-5,2.0375378,*,*,*,*,*
2016,17053,17,0,-5,2.0375378,*,*,*,*,*
2016,17019,17,0,-5,2.0375378,*,*,*,*,*
2016,17147,17,0,-5,2.0375378,*,*,*,*,*
2016,17075,17,0,-5,2.0375378,*,*,*,*,*
2016,17091,17,0,-5,2.0375378,*,*,*,*,*
2016,17183,17,0,-5,2.0375378,*,*,*,*,*
2016,17053,17,0,-5,2.0375378,*,*,*,*,*
2016,17183,17,0,-5,2.0375378,*,*,*,*,*
2016,17183,17,0,-5,2.0375378,*,*,*,*,*
2016,17075,17,0,-5,2.0375378,*,*,*,*,*
2016,17183,17,0,-5,2.0375378,*,*,*,*,*
2016,17183,17,0,-5,2.0375378,*,*,*,*,*
2016,17075,17,0,-5,2.0375378,*,*,*,*,*
2016,17147,17,0,-5,2.0375378,*,*,*,*,*
2016,17075,17,0,-5,2.0375378,*,*,*,*,*
2016,17147,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17183,17,0,-5,2.0375378,*,*,*,*,*
2016,17019,17,0,-5,2.0375378,*,*,*,*,*
2016,17019,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17019,17,0,-5,2.0375378,*,*,*,*,*
2016,17019,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17019,17,0,-5,2.0375378,*,*,*,*,*
2016,17019,17,0,-5,2.0375378,*,*,*,*,*
2016,17147,17,0,-5,2.0375378,*,*,*,*,*
2016,17019,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17019,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17183,17,0,-5,2.0375378,*,*,*,*,*
2016,17053,17,0,-5,2.0375378,*,*,*,*,*
2016,17053,17,0,-5,2.0375378,*,*,*,*,*
2016,17075,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17019,17,0,-5,2.0375378,*,*,*,*,*
2016,17105,17,0,-5,2.0375378,*,*,*,*,*
2016,17075,17,0,-5,2.0375378,*,*,*,*,*
2016,17061,17,0,-5,2.0375378,*,*,*,*,*
2016,17061,17,0,-5,2.0375378,*,*,*,*,*
2016,17017,17,0,-5,2.0375378,*,*,*,*,*
2016,17117,17,0,-5,2.0375378,*,*,*,*,*
2016,17149,17,1,-5,2.0375378,*,*,*,*,*
2016,17005,17,0,-5,2.0375378,*,*,*,*,*
2016,17137,17,0,-5,2.0375378,*,*,*,*,*
2016,17135,17,0,-5,2.0375378,*,*,*,*,*
2016,17135,17,0,-5,2.0375378,*,*,*,*,*
2016,17119,17,1,-5,2.0375378,*,*,*,*,*
2016,17137,17,0,-5,2.0375378,*,*,*,*,*
2016,17005,17,0,-5,2.0375378,*,*,*,*,*
2016,17149,17,1,-5,2.0375378,*,*,*,*,*
2016,17021,17,0,-5,2.0375378,*,*,*,*,*
2016,17021,17,0,-5,2.0375378,*,*,*,*,*
2016,17005,17,0,-5,2.0375378,*,*,*,*,*
2016,17021,17,0,-5,2.0375378,*,*,*,*,*
2016,17021,17,0,-5,2.0375378,*,*,*,*,*
2016,17149,17,1,-5,2.0375378,*,*,*,*,*
2016,17021,17,0,-5,2.0375378,*,*,*,*,*
2016,17083,17,1,-5,2.0375378,*,*,*,*,*
2016,17137,17,0,-5,2.0375378,*,*,*,*,*
2016,17171,17,0,-5,2.0375378,*,*,*,*,*
2016,17149,17,1,-5,2.0375378,*,*,*,*,*
2016,17137,17,0,-5,2.0375378,*,*,*,*,*
2016,17171,17,0,-5,2.0375378,*,*,*,*,*
2016,17135,17,0,-5,2.0375378,*,*,*,*,*
2016,17137,17,0,-5,2.0375378,*,*,*,*,*
2016,17119,17,1,-5,2.0375378,*,*,*,*,*
2016,17137,17,0,-5,2.0375378,*,*,*,*,*
2016,17021,17,0,-5,2.0375378,*,*,*,*,*
2016,17137,17,0,-5,2.0375378,*,*,*,*,*
2016,17061,17,0,-5,2.0375378,*,*,*,*,*
2016,17137,17,0,-5,2.0375378,*,*,*,*,*
2016,17021,17,0,-5,2.0375378,*,*,*,*,*
2016,17021,17,0,-5,2.0375378,*,*,*,*,*
2016,17021,17,0,-5,2.0375378,*,*,*,*,*
2016,17021,17,0,-5,2.0375378,*,*,*,*,*
2016,17167,17,0,-5,2.0375378,*,*,*,*,*
2016,17135,17,0,-5,2.0375378,*,*,*,*,*
2016,17061,17,0,-5,2.0375378,*,*,*,*,*
2016,17135,17,0,-5,2.0375378,*,*,*,*,*
2016,17061,17,0,-5,2.0375378,*,*,*,*,*
2016,17149,17,1,-5,2.0375378,*,*,*,*,*
2016,17021,17,0,-5,2.0375378,*,*,*,*,*
2016,17119,17,1,-5,2.0375378,*,*,*,*,*
2016,17167,17,0,-5,2.0375378,*,*,*,*,*
2016,17061,17,0,-5,2.0375378,*,*,*,*,*
